constellation name,star name,nomenclature name,equinox,right ascension hours,right ascension minutes,right ascension seconds,declination degrees,declination minutes,declination seconds,motion in right ascension,motion in declination,radial velocity,annual parallax,magnitude,Durchmusterung zone 1900,Durchmusterung number,
Pisces,,piPsc,ICRS,1,37,5.9167,12,8,29.525,-0.499333333,0.996,-1,0.02958,5.63,11,205,
Pisces,Anunitum,taPsc,ICRS,1,11,39.6368,30,5,22.698,0.495266667,-3.761,29.8,0.02011,4.51,29,190,
Pisces,,thPsc,ICRS,23,27,58.0951,6,22,44.372,-0.825533333,-4.326,5.8,0.02054,4.28,5,5173,
Pisces,,upPsc,ICRS,1,19,27.9951,27,15,50.611,0.174733333,-1.162,8,0.01049,4.76,26,220,
Pisces,,xiPsc,ICRS,1,53,33.3504,3,11,15.132,0.157933333,2.39,30.3,0.01711,4.62,2,290,
Pisces,,zePsc,ICRS,1,13,43.8857,7,34,31.274,0.9444,-5.562,9,0.02209,5.204,6,174,
Piscis Austrinus,Fomalhaut,alPsA,ICRS,22,57,39.0465,-29,37,20.05,2.1948,-16.421,6.5,0.13008,1.16,-30,19370,
Piscis Austrinus,Tien Kang,bePsA,ICRS,22,31,30.3307,-32,20,45.864,0.3976,-1.87,6.3,0.02199,4.29,-32,17126,
Piscis Austrinus,Aboras,dePsA,ICRS,22,55,56.8995,-32,32,22.662,0.072266667,3.032,-11.6,0.01914,4.226,0,0,
Piscis Austrinus,,epPsA,ICRS,22,40,39.34,-27,2,37.021,0.146733333,-0.088,3,0.00438,4.17,-27,16010,
Piscis Austrinus,,ioPsA,ICRS,21,44,56.8099,-33,1,32.814,0.211933333,-9.4,1.9,0.01593,4.34,-33,15734,
Piscis Austrinus,,laPsA,ICRS,22,14,18.7514,-27,46,0.867,0.152533333,0.19,-5.8,0.00642,5.43,-28,17653,
Piscis Austrinus,,muPsA,ICRS,22,8,23.0089,-32,59,18.486,0.533666667,-2.888,11.6,0.02501,4.5,-33,15922,
Piscis Austrinus,,piPsA,ICRS,23,3,29.8161,-34,44,57.883,0.498666667,8.445,-14,0.03498,5.11,-35,15630,
Puppis,Kaimana,nuPup,ICRS,6,37,45.6713,-43,11,45.361,-0.002866667,-0.399,28.2,0.00771,3.17,-43,2576,
Puppis,Ahadi,piPup,ICRS,7,17,8.5564,-37,5,50.892,-0.070466667,0.7,15.8,0.00298,2.7,-36,3489,
Puppis,Turais,rhPup,ICRS,8,7,32.6489,-24,18,15.567,-0.555266667,4.638,46.1,0.05199,2.81,-23,6828,
Puppis,,siPup,ICRS,7,29,13.8303,-43,18,5.157,-0.399066667,18.872,87.7,0.01774,3.25,-43,3260,
Puppis,Al Rihla,taPup,ICRS,6,49,56.1683,-50,36,52.415,0.2282,-6.585,36.4,0.01785,2.93,-50,2415,
Puppis,Rehla,taPup,ICRS,6,49,56.1683,-50,36,52.415,0.2282,-6.585,36.4,0.01785,2.93,-50,2415,
Puppis,Anazitisi,taPup,ICRS,6,49,56.1683,-50,36,52.415,0.2282,-6.585,36.4,0.01785,2.93,-50,2415,
Puppis,Azmidiske,xiPup,ICRS,7,49,17.6552,-24,51,35.229,-0.037066667,-0.071,2.7,0.00242,3.34,-24,6030,
Puppis,Naos,zePup,ICRS,8,3,35.0467,-40,0,11.332,-0.205466667,1.677,-24,0.00233,2.25,-39,3939,
Puppis,Suhail Hadar,zePup,ICRS,8,3,35.0467,-40,0,11.332,-0.205466667,1.677,-24,0.00233,2.25,-39,3939,
Pyxis,,alPyx,ICRS,8,43,35.5375,-33,11,10.988,-0.0952,1.06,15.3,0.00386,3.68,-32,5651,
Pyxis,,epPyx,ICRS,9,9,56.4101,-30,21,55.444,-0.014333333,-4.886,-8,0.01535,5.63,-29,7194,
Pyxis,,gaPyx,ICRS,8,50,31.9233,-27,42,35.44,-0.889933333,8.816,24.5,0.01563,4.01,-27,5986,
Pyxis,,thPyx,ICRS,9,21,29.5909,-25,57,55.58,-0.081866667,-0.92,20,0.00625,4.72,-25,7114,
Reticulum,,alRet,ICRS,4,14,25.4837,-62,28,25.889,0.2776,4.972,35.5,0.01998,3.35,-62,332,
Reticulum,,beRet,ICRS,3,44,11.9775,-64,48,24.85,2.055866667,7.873,50.8,0.03271,3.85,-65,263,
Reticulum,,deRet,ICRS,3,58,44.7494,-61,24,0.668,0.065266667,-1.439,-1.4,0.00615,4.56,-61,290,
Reticulum,,etRet,ICRS,4,21,53.3267,-63,23,11.009,0.568,17.437,45,0.00858,5.23,-63,324,
Reticulum,,kaRet,ICRS,3,29,22.6776,-62,56,15.099,2.553533333,37.312,12,0.04665,4.72,-63,234,
Reticulum,,piScl,ICRS,1,42,8.594,-32,19,37.093,-0.4986,-4.635,10.4,0.01502,5.26,-32,666,
Reticulum,,ze-1Ret,ICRS,3,17,46.1635,-62,34,31.159,8.9182,64.884,12.2,0.08251,5.24,-63,217,
Sagitta,Sham,alSge,ICRS,19,40,5.7918,18,0,50.006,0.1006,-1.972,1.7,0.00689,4.37,17,4042,
Sagitta,,beSge,ICRS,19,41,2.9393,17,28,33.748,0.0604,-3.39,-22.4,0.00699,4.37,17,4048,
Sagitta,,deSge,ICRS,19,47,23.2624,18,32,3.43,-0.030533333,1.11,2.5,0.00728,3.82,18,4240,
Sagitta,,gaSge,ICRS,19,58,45.4275,19,29,31.732,0.429133333,2.258,-32.8,0.0119,3.47,19,4229,
Sagittarius,,52Sgr,ICRS,19,36,42.4332,-24,53,1.043,0.458,-2.319,-19,0.01724,4.598,0,0,
Sagittarius,,59Sgr,ICRS,19,56,56.8312,-27,10,11.636,0.064,-1.495,-16.2,0.0027,4.544,0,0,
Sagittarius,,62Sgr,ICRS,20,2,39.4805,-27,42,35.441,0.2152,1.435,9.9,0.00728,4.508,0,0,
Sagittarius,Rukbat,alSgr,ICRS,19,23,53.1765,-40,36,57.384,0.2178,-12.081,-0.7,0.0192,3.97,-40,13245,
Sagittarius,Arkab Prior,be-1Sgr,ICRS,19,22,38.2925,-44,27,32.273,0.048733333,-2.243,-10.7,0.00862,4.01,-44,13277,
Sagittarius,Arkab Posterior,be-2Sgr,ICRS,19,23,13.1369,-44,47,59.203,0.618533333,-5.373,19,0.02352,4.29,-45,13171,
Sagittarius,Kaus Medis,deSgr,ICRS,18,20,59.6417,-29,49,41.172,0.199733333,-2.638,-19.9,0.01067,2.7,-29,14834,
Sagittarius,Kaus Meridionalis,deSgr,ICRS,18,20,59.6417,-29,49,41.172,0.199733333,-2.638,-19.9,0.01067,2.7,-29,14834,
Sagittarius,Kaus Australis,epSgr,ICRS,18,24,10.3183,-34,23,4.618,-0.264066667,-12.405,-15,0.02255,1.85,-34,12784,
Sagittarius,Sephdar,etSgr,ICRS,18,17,37.6351,-36,45,42.07,-0.8618,-16.661,0.5,0.02187,3.11,-36,12423,
Sagittarius,Ira Furoris,etSgr,ICRS,18,17,37.6351,-36,45,42.07,-0.8618,-16.661,0.5,0.02187,3.11,-36,12423,
Sagittarius,Alnasl,ga-2Sgr,ICRS,18,5,48.4869,-30,25,26.729,-0.371666667,-18.153,22,0.03394,2.99,-30,15215,
Sagittarius,Nash,ga-2Sgr,ICRS,18,5,48.4869,-30,25,26.729,-0.371666667,-18.153,22,0.03394,2.99,-30,15215,
Sagittarius,,ioSgr,ICRS,19,55,15.6974,-41,52,5.837,0.1558,5.16,35.8,0.01724,4.13,-42,14549,
Sagittarius,,ka-1Sgr,ICRS,20,22,27.5053,-42,2,58.374,0.2196,-8.198,-11.6,0.01335,5.64,-42,14836,
Sagittarius,Kaus Borealis,laSgr,ICRS,18,27,58.2405,-25,25,18.12,-0.298733333,-18.63,-43.2,0.0422,2.81,-25,13149,
Sagittarius,Facies,M22Sgr,ICRS,18,36,24.21,-23,54,12.2,0.065959,-0.7552,-148,0,6.17,0, 0 # NGC 6656,
Sagittarius,Spiculum,M8Sgr,ICRS,18,4,30,-24,22,0,0.006066667,-0.322,-13.32,0,4.6,0, 0 # NGC 6530,
Sagittarius,Polis,muSgr,ICRS,18,13,45.8098,-21,3,31.801,0.011466667,-0.139,-6,0.00011,3.86,-21,4908,
Sagittarius,Ain al Rami,nu-1Sgr,ICRS,18,54,10.1771,-22,44,41.403,0.019666667,-0.57,-12.1,0.00176,4.83,-22,4907,
Sagittarius,Terebellium,omeSgr,ICRS,19,55,50.3577,-26,17,58.223,1.359733333,7.44,-21,0.04203,4.7,-26,14637,
Sagittarius,Manubrium,omiSgr,ICRS,19,4,40.9817,-21,44,29.384,0.5084,-5.808,25.2,0.02349,3.77,-21,5237,
Sagittarius,Nanto,phSgr,ICRS,18,45,39.3865,-26,59,26.802,0.341,0.045,21.5,0.01414,3.17,-27,13170,
Sagittarius,Albaldah,piSgr,ICRS,19,9,45.8331,-21,1,25.013,-0.0078,-3.683,-9.8,0.00741,2.89,-21,5275,
Sagittarius,Gal. Center,SgrA*,2000,17,45,40.0383,-29,0,28.069,0,0,0,0,999.99,0,0,
Sagittarius,Nunki,siSgr,ICRS,18,55,15.9257,-26,17,48.2,0.092466667,-5.265,-11.2,0.01454,2.02,-26,13595,
Sagittarius,Hecatebolus,taSgr,ICRS,19,6,56.4089,-27,40,13.523,-0.3386,-25.05,45.4,0.02709,3.32,-27,13564,
Sagittarius,,th-1Sgr,ICRS,19,59,44.1786,-35,16,34.7,0.040133333,-2.515,0.9,0.00528,4.37,-35,13831,
Sagittarius,,th-2Sgr,ICRS,19,59,51.3571,-35,41,52.077,0.724733333,-6.913,-17.6,0.02081  5.309,0,0,,
Sagittarius,,upSgr,ICRS,19,21,43.6231,-15,57,18.063,0.011933333,-0.627,8.9,0.00195,4.61,-16,5283,
Sagittarius,,xi-2Sgr,ICRS,18,57,43.8015,-21,6,23.955,0.232733333,-1.233,-19.9,0.00876,3.51,-21,5201,
Sagittarius,Ascella,zeSgr,ICRS,19,2,36.7139,-29,52,48.379,-0.094,0.366,22,0.03661,2.6,-30,16575,
Scorpius,Antares,alSco,ICRS,16,29,24.4609,-26,25,55.209,-0.067733333,-2.321,-3.4,0.0054,0.96,-26,11359,
Scorpius,Graffias,be-1Sco,ICRS,16,5,26.2307,-19,48,19.632,-0.045,-2.489,-1,0.00615,2.62,-19,4307,
Scorpius,Akrab,be-1Sco,ICRS,16,5,26.2307,-19,48,19.632,-0.045,-2.489,-1,0.00615,2.62,-19,4307,
Scorpius,Acrab,be-1Sco,ICRS,16,5,26.2307,-19,48,19.632,-0.045,-2.489,-1,0.00615,2.62,-19,4307,
Scorpius,Acrab,be-1Sco,ICRS,16,5,26.2307,-19,48,19.632,-0.045,-2.489,-1,0.00615,2.62,-19,4307,
Scorpius,,be-2Sco,ICRS,16,5,26.5538,-19,48,6.696,-0.2306,-0.747,-3.6,0.00288,4.92,0,0,
Scorpius,Dschubba,deSco,ICRS,16,0,20.0063,-22,37,18.156,-0.0578,-3.69,-7,0.00812,2.32,-22,4068,
Scorpius,Wei,epSco,ICRS,16,50,9.813,-34,17,35.634,-4.078933333,-25.586,-2.5,0.04985,2.29,-34,11285,
Scorpius,,etSco,ICRS,17,12,9.1935,-43,14,21.08,0.146733333,-28.742,-27,0.04556,3.33,-43,11485,
Scorpius,,io-1Sco,ICRS,17,47,35.0815,-40,7,37.191,0.002933333,-0.64,-27.6,0.00182,3.03,-40,11838,
Scorpius,Girtab,kaSco,ICRS,17,42,29.2749,-39,1,47.939,-0.043266667,-2.555,-14,0.00703,2.41,-38,12137,
Scorpius,Shaula,laSco,ICRS,17,33,36.52,-37,6,13.756,-0.059333333,-2.995,-3,0.00464,1.63,-37,11673,
Scorpius,#Aculeus,M6Sco,2000,17,40,6,-32,15,0,-0.015867,-0.719,-11.5,0,4.2,0, 0 # NGC 6405, from Starlight
Scorpius,Aculeus,M6Sco,ICRS,17,40,18,-32,12,0,-0.015867,-0.719,-11.5,0,4.2,0, 0 # NGC 6405,
Scorpius,#Acumen,M7Sco,2000,17,53,54,-34,49,0,0.0172,-0.454,-14.21,0,3.3,0, 0 # NGC 6475, from Starlight
Scorpius,Acumen,M7Sco,ICRS,17,53,48,-34,47,0,0.0172,-0.454,-14.21,0,3.3,0, 0 # NGC 6475,
Scorpius,,mu-1Sco,ICRS,16,51,52.2323,-38,2,50.567,-0.058933333,-2.16,-25,0.00397,3.08,-37,11033,
Scorpius,Jabbah,nuSco,ICRS,16,11,59.7345,-19,27,38.555,-0.064667,-2.525,2.4,0.00747,4.01,-19,4333,
Scorpius,Jabhat al Akrab,ome-1Sco,ICRS,16,6,48.4259,-20,40,9.093,-0.070333333,-2.373,-3.1,0.0077,3.96,-20,4405,
Scorpius,Jabhat al Akrab,ome-2Sco,ICRS,16,7,24.3274,-20,52,7.551,0.2912,-4.53,-5.4,0.01232,4.32,-20,4408,
Scorpius,,piSco,ICRS,15,58,51.1129,-26,6,50.779,-0.08,-2.571,-3,0.0071,2.89,-25,11228,
Scorpius,,rhSco,ICRS,15,56,53.0765,-29,12,50.664,-0.101333333,-2.51,-0.4,0.00797,3.864,0,0,
Scorpius,Alniyat,siSco,ICRS,16,21,11.3161,-25,35,34.067,-0.066866667,-1.803,-0.4,0.00444,2.89,-25,11485,
Scorpius,,taSco,ICRS,16,35,52.9537,-28,12,57.658,-0.057266667,-2.25,2,0.00759,2.82,-27,11015,
Scorpius,Sargas,thSco,ICRS,17,37,19.1306,-42,59,52.166,0.0404,-0.095,1.4,0.01199,1.87,-42,12312,
Scorpius,Lesath,upSco,ICRS,17,30,45.8357,-37,17,44.92,-0.027933333,-2.914,8,0.00629,2.69,-37,11638,
Scorpius,Grafias,xiSco,ICRS,16,4,22.191,-11,22,22.6,-0.421333333,-2.7,-36.33,0,5.07,-10,4237,
Scorpius,,ze-2Sco,ICRS,16,54,35.0053,-42,21,40.726,-0.843666667,-22.777,-18.7,0.02167,3.62,0,0,
Sculptor,,alScl,ICRS,0,58,36.3609,-29,21,26.817,0.1496,0.63,10.2,0.00485,4.31,-30,297,
Sculptor,,beScl,ICRS,23,32,58.2593,-37,49,5.763,0.6426,3.758,1.7,0.01828,4.37,-38,15527,
Sculptor,,deScl,ICRS,23,48,55.5461,-28,7,48.964,0.666866667,-10.404,14,0.02273,4.57,-28,18353,
Sculptor,,epScl,ICRS,1,45,38.7571,-25,3,9.396,1.0632,-7.238,14.5,0.03646,5.31,-25,704,
Sculptor,,gaScl,ICRS,23,18,49.4404,-32,31,55.296,0.131,-7.857,15.6,0.01824,4.41,-33,16476,
Sculptor,,ka-2Scl,ICRS,0,11,34.4201,-27,47,59.052,0.030733333,1.709,-5.7,0.00561,5.56,-28,26,
Sculptor,,la-2Scl,ICRS,0,44,12.0993,-38,25,18.068,1.6468,12.068,26.5,0.00876,5.97,-39,181,
Sculptor,,muScl,ICRS,23,40,38.1492,-32,4,23.249,-0.6094,-5.347,14.1,0.01122,5.31,-32,17621,
Sculptor,,siScl,ICRS,1,2,26.4332,-31,33,7.218,0.54,1.525,-8,0.01439,5.52,-32,410,
Sculptor,,thScl,ICRS,0,11,44.0086,-35,7,59.23,1.126733333,11.375,-1.7,0.04585,5.25,-35,42,
Scutum,,alSct,ICRS,18,35,12.4267,-8,14,38.662,-0.126533333,-31.463,35.8,0.01872,3.85,-8,4638,
Scutum,,beSct,ICRS,18,47,10.4728,-4,44,52.322,-0.0514,-1.589,-21.5,0.00473,4.22,-4,4582,
Scutum,,deSct,ICRS,18,42,16.4268,-9,3,9.175,0.052466667,0.202,-44.8,0.01744,4.72,-9,4796,
Scutum,,epSct,ICRS,18,43,31.2527,-8,16,30.773,0.141933333,1.158,-11.2,0.00624,4.9,-8,4686,
Scutum,,gaSct,ICRS,18,29,11.8538,-14,33,56.928,0.020466667,-0.348,-41,0.01119,4.7,-14,5071,
Scutum,,zeSct,ICRS,18,23,39.5845,-8,56,3.78,0.345933333,5.229,-5.6,0.01708,4.673,0,0,
Serpens,Unukalhai,alSer,ICRS,15,44,16.0749,6,25,32.257,0.897733333,4.414,2.9,0.04454,2.65,6,3088,
Serpens,Cor Serpentis,alSer,ICRS,15,44,16.0749,6,25,32.257,0.897733333,4.414,2.9,0.04454,2.65,6,3088,
Serpens,Chow,beSer,ICRS,15,46,11.2564,15,25,18.572,0.456933333,-4.131,-0.8,0.02131,3.67,15,2911,
Serpens,Zhou,beSer,ICRS,15,46,11.2564,15,25,18.572,0.456933333,-4.131,-0.8,0.02131,3.67,15,2911,
Serpens,Qin,deSer,ICRS,15,34,48.1471,10,32,19.921,-0.4842,0.317,15.54,0,3.79,0,0,
Serpens,Chin,deSer,ICRS,15,34,48.1471,10,32,19.921,-0.4842,0.317,15.54,0,3.79,0,0,
Serpens,Nulla Pambu,epSer,ICRS,15,50,48.9661,4,28,39.829,0.8532,6.187,-9.3,0.04639,3.71,4,3069,
Serpens,Tang,etSer,ICRS,18,21,18.6007,-2,53,55.77,-3.650466667,-70.071,8.9,0.05281,3.26,-2,4599,
Serpens,Ainalhai,gaSer,ICRS,15,56,27.1828,15,39,41.821,2.0746,-128.216,6.7,0.08992,3.85,16,2849,
Serpens,,kaSer,ICRS,15,48,44.3768,18,8,29.629,-0.3452,-8.872,-38.7,0.00936,4.09,18,3074,
Serpens,Leiolepis,muSer,ICRS,15,49,37.2084,-3,25,48.748,-0.6538,-2.741,-9.4,0.02094,3.54,-2,4052,
Serpens,Leiolepidotus,muSer,ICRS,15,49,37.2084,-3,25,48.748,-0.6538,-2.741,-9.4,0.02094,3.54,-2,4052,
Serpens,,siSer,ICRS,16,22,4.349,1,1,44.541,-1.040133333,4.809,-49.8,0.03656,4.82,1,3215,
Serpens,,ta-1Ser,ICRS,15,25,47.3967,15,25,40.93,-0.093466667,-0.751,-19.8,0.00355,5.17,15,2858,
Serpens,Alya,th-1Ser,ICRS,18,56,13.1824,4,12,12.942,0.251266667,2.698,-46,0.02473,4.61,4,3916,
Serpens,Nehushtan,xiSer,ICRS,17,37,35.2015,-15,23,54.806,-0.262,-6.127,-42.8,0.03093,3.54,-15,4621,
Sextans,,deSex,ICRS,10,29,28.7022,-2,44,20.681,-0.3252,-1.276,19,0.01087,5.21,-2,3155,
Sextans,,epSex,ICRS,10,17,37.8022,-8,4,8.092,-1.068333333,0.278,15.2,0.01786,5.24,-7,3001,
Taurus,Celeano,16Tau,ICRS,3,44,48.2154,24,17,22.093,0.1382,-4.4,2.9,0.00975,5.46,23,505,
Taurus,Electra,17Tau,ICRS,3,44,52.5373,24,6,48.021,0.143666667,-4.492,12.4,0.0088,3.7,23,507,
Taurus,Taygeta,19Tau,ICRS,3,45,12.4945,24,28,2.199,0.129,-4.163,5.5,0.00875,4.3,24,547,
Taurus,Maia,20Tau,ICRS,3,45,49.6067,24,22,3.895,0.1406,-4.503,7.5,0.00906,3.87,23,516,
Taurus,Asterope,21Tau,ICRS,3,45,54.4763,24,33,16.24,0.1296,-4.536,-0.1,0.00843,5.76,24,553,
Taurus,Sterope I,21Tau,ICRS,3,45,54.4763,24,33,16.24,0.1296,-4.536,-0.1,0.00843,5.76,24,553,
Taurus,Sterope II,22Tau,ICRS,3,46,2.9003,24,31,40.433,0.1322,-4.438,0,0.00921,6.43,24,556,
Taurus,Merope,23Tau,ICRS,3,46,19.5739,23,56,54.09,0.141133333,-4.267,6.2,0.00908,4.18,23,522,
Taurus,Atlas,27Tau,ICRS,3,49,9.7425,24,3,12.296,0.118466667,-4.47,8.5,0.00857,3.63,23,557,
Taurus,Pleione,28Tau,ICRS,3,49,11.2161,24,8,12.163,0.124733333,-4.674,4.4,0.00842,5.048,0,0,
Taurus,Aldebaran,alTau,ICRS,4,35,55.2387,16,30,33.485,0.418533333,-18.935,54.3,0.05009,0.85,16,629,
Taurus,Elnath,beTau,ICRS,5,26,17.5134,28,36,26.82,0.1552,-17.422,9.2,0.02489,1.65,28,795,
Taurus,El Nath,beTau,ICRS,5,26,17.5134,28,36,26.82,0.1552,-17.422,9.2,0.02489,1.65,28,795,
Taurus,Alnath,beTau,ICRS,5,26,17.5134,28,36,26.82,0.1552,-17.422,9.2,0.02489,1.65,28,795,
Taurus,Secunda Hyadum,de-1Tau,ICRS,4,22,56.0933,17,32,33.051,0.718333333,-2.884,38.8,0.02129,3.76,17,712,
Taurus,Hyadum II,de-1Tau,ICRS,4,22,56.0933,17,32,33.051,0.718333333,-2.884,38.8,0.02129,3.76,17,712,
Taurus,Ain,epTau,ICRS,4,28,36.9995,19,10,49.554,0.714866667,-3.677,39,0.02104,3.54,18,640,
Taurus,Alcyone,etTau,ICRS,3,47,29.0765,24,6,18.494,0.129,-4.311,10.1,0.00887,2.87,23,541,
Taurus,Prima Hyadum,gaTau,ICRS,4,19,47.6037,15,37,39.512,0.7686,-2.386,38.7,0.02117,3.63,15,612,
Taurus,Hyadum I,gaTau,ICRS,4,19,47.6037,15,37,39.512,0.7686,-2.386,38.7,0.02117,3.63,15,612,
Taurus,,ioTau,ICRS,5,3,5.7473,21,35,23.865,0.4596,-4.085,40.6,0.02001,4.64,21,751,
Taurus,Althaur,laTau,ICRS,4,0,40.8157,12,29,25.248,-0.054333333,-1.198,17.8,0.00881,3.47,12,539,
Taurus,Kattupothu,muTau,ICRS,4,15,32.0573,8,53,32.485,0.135933333,-2.175,17.3,0.0075,4.29,8,657,
Taurus,Furibundus,nuTau,ICRS,4,3,9.3801,5,59,21.498,0.0368,-0.163,-5.7,0.02524,3.91,5,581,
Taurus,,ome-1Tau,ICRS,4,9,9.9671,19,36,33.18,0.716266667,-3.164,24.8,0.01121,5.5,19,672,
Taurus,Atirsagne,omiTau,ICRS,3,24,48.7938,9,1,43.931,-0.495,-8.031,-21,0.01542,3.6,8,511,
Taurus,,rhTau,ICRS,4,33,50.9177,14,50,39.928,0.691266667,-2.594,39.6,0.02139,4.65,14,720,
Taurus,,taTau,ICRS,4,42,14.7017,22,57,24.934,-0.018933333,-2.033,14.6,0.00814,4.28,22,739,
Taurus,Phaeo,th-1Tau,ICRS,4,28,34.4959,15,57,43.851,0.6984,-1.501,39.8,0.02066,3.847,0,0,
Taurus,Phaesula,th-2Tau,ICRS,4,28,39.7408,15,52,15.178,0.7244,-2.639,39.5,0.02189,3.409,21,751,
Taurus,Ushakaron,xiTau,ICRS,3,27,10.1527,9,43,57.647,0.3574,-3.812,-2,0.01468,3.74,9,439,
Taurus,Al Hecka,zeTau,ICRS,5,37,38.6858,21,8,33.177,0.015933333,-1.804,20,0.00782,3,21,908,
Telescopium,,alTel,ICRS,18,26,58.4163,-45,58,6.452,-0.1112,-5.333,-0.2,0.01308,3.51,-46,12379,
Telescopium,,epTel,ICRS,18,11,13.7625,-45,57,15.903,-0.108533333,-3.726,-26.3,0.00798,4.53,-45,12251,
Telescopium,,ioTel,ICRS,19,35,12.9876,-48,5,57.126,-0.046933333,-3.743,22.3,0.00819,4.9,-48,13161,
Telescopium,,laTel,ICRS,18,58,27.7664,-52,56,19.064,0.076866667,-0.881,-2,0.00614,5.03,-53,9402,
Telescopium,,nuTel,ICRS,19,48,1.1989,-56,21,45.401,0.616,-13.74,-12.4,0.01919,5.35,-56,9290,
Telescopium,,xiTel,ICRS,20,7,23.1563,-52,52,50.855,-0.0848,0.688,36,0.0026,4.94,-53,9794,
Triangulum,Ras Mutallah,alTri,ICRS,1,53,4.9079,29,34,43.785,0.080133333,-23.369,-12.6,0.05087,3.41,28,312,
Triangulum,Metallah,alTri,ICRS,1,53,4.9079,29,34,43.785,0.080133333,-23.369,-12.6,0.05087,3.41,28,312,
Triangulum,,beTri,ICRS,2,9,32.6269,34,59,14.269,0.991866667,-3.913,9.9,0.02624,3,34,381,
Triangulum,,gaTri,ICRS,2,17,18.8673,33,50,49.897,0.2994,-5.242,14,0.02773,4.01,33,397,
Triangulum Australe,Atria,alTrA,ICRS,16,48,39.8949,-69,1,39.774,0.119,-3.292,-3.3,0.00785,1.92,-68,2822,
Triangulum Australe,,beTrA,ICRS,15,55,8.5623,-63,25,50.616,-1.2564,-40.192,0.4,0.08124,2.85,-63,3723,
Triangulum Australe,,deTrA,ICRS,16,15,26.2707,-63,41,8.454,0.0234,-1.349,-4.9,0.00525,3.85,-63,3854,
Triangulum Australe,,epTrA,ICRS,15,36,43.2225,-66,19,1.335,0.1634,-5.466,-15.5,0.01509,4.11,-65,3102,
Triangulum Australe,,gaTrA,ICRS,15,18,54.5821,-68,40,46.362,-0.4432,-3.2,-3,0.01785,2.89,-68,2383,
Triangulum Australe,,zeTrA,ICRS,16,28,28.1435,-70,5,3.843,1.332533333,11.077,8.5,0.08261,4.91,-69,2558,
Tucana,,alTuc,ICRS,22,18,30.0941,-60,15,34.515,-0.476533333,-3.815,42.2,0.01642,2.86,-60,7561,
Tucana,,epTuc,ICRS,23,59,54.9787,-65,34,37.675,0.3242,-2.233,11,0.00871,4.5,-66,3819,
Tucana,,gaTuc,ICRS,23,17,25.7733,-58,14,8.643,-0.232866667,7.959,18.4,0.0454,3.99,-58,8062,
Tucana,,ioTuc,ICRS,1,7,18.6637,-61,46,31.041,0.491933333,-1.124,-7.8,0.01168,5.37,-62,89,
Tucana,,la-2Tuc,ICRS,0,55,0.3126,-69,31,37.503,0.0528,-4.335,5.1,0.01552,5.45,-70,40,
Tucana,,zeTuc,ICRS,0,20,4.2601,-64,52,29.246,11.38233333,116.56,8.8,0.11638,4.23,-65,13,
Ursa Major,Alcor,80Uma,ICRS,13,25,13.5379,54,59,16.648,0.802333333,-1.694,-8.9,0.04019,4.01,55,1603,
Ursa Major,Saidak,80Uma,ICRS,13,25,13.5379,54,59,16.648,0.802333333,-1.694,-8.9,0.04019,4.01,55,1603,
Ursa Major,Dubhe,alUMa,ICRS,11,3,43.6687,61,45,3.72,-0.909733333,-3.525,-8.9,0.02638,1.79,62,1161,
Ursa Major,Merak,beUMa,ICRS,11,1,50.4768,56,22,56.736,0.5444,3.374,-12,0.04107,2.37,57,1302,
Ursa Major,El Kophrah,chUMa,ICRS,11,46,3.014,47,46,45.861,-0.922533333,2.837,-8.8,0.01664,3.71,48,1966,
Ursa Major,Megrez,deUMa,ICRS,12,15,25.5601,57,1,57.421,0.6904,0.781,-13.4,0.04005,3.31,57,1363,
Ursa Major,Alioth,epUMa,ICRS,12,54,1.7494,55,57,35.356,0.744933333,-0.899,-9.3,0.0403,1.77,56,1627,
Ursa Major,Alkaid,etUMa,ICRS,13,47,32.4377,49,18,47.754,-0.8082,-1.556,-10.9,0.03239,1.86,50,2027,
Ursa Major,Benetnash,etUMa,ICRS,13,47,32.4377,49,18,47.754,-0.8082,-1.556,-10.9,0.03239,1.86,50,2027,
Ursa Major,Phecda,gaUMa,ICRS,11,53,49.8475,53,41,41.136,0.7184,1.116,-12.6,0.03899,2.44,54,1475,
Ursa Major,Talitha Borealis,ioUMa,ICRS,8,59,12.4539,48,2,30.575,-2.940733333,-21.522,9,0.06832,3.14,48,1707,
Ursa Major,Talitha Australis,kaUMa,ICRS,9,3,37.5267,47,9,23.489,-0.249133333,-5.539,4.4,0.00771,3.6,47,1633,
Ursa Major,Tania Borealis,laUMa,ICRS,10,17,5.7915,42,54,51.714,-1.134066667,-4.264,18.1,0.02427,3.45,43,2005,
Ursa Major,Tania Australis,muUMa,ICRS,10,22,19.7406,41,29,58.259,-0.536466667,3.41,-20.5,0.01311,3.05,42,2115,
Ursa Major,Alula Borealis,nuUMa,ICRS,11,18,28.7368,33,5,39.5,-0.1774,2.751,-9.2,0.00774,3.48,33,2098,
Ursa Major,Muscida,omiUMa,ICRS,8,30,15.87,60,43,5.409,-0.8954,-10.773,19.8,0.01776,3.36,61,1054,
Ursa Major,,psUMa,ICRS,11,9,39.8084,44,29,54.553,-0.415666667,-2.738,-3.8,0.02221,3.01,45,1897,
Ursa Major,,rhUMa,ICRS,9,2,32.6921,67,37,46.628,-0.1472,1.815,4.6,0.01135,4.76,68,551,
